npi,communityId
1427008416,1389
1427023605,1392
1427023894,1389
1427040021,1389
1427043645,1393
1427046622,1392
1427051432,1383
1427052224,1383
1427066489,1398
1427073451,1394
1427074210,1393
1427079946,1407
1427180868,1394
1427224278,1386
1427251859,1399
1427444058,1411
1427445220,1411
1437121092,1389
1437138641,1392
1437161221,1386
1437186418,1386
1437206232,1386
1437206315,1393
1437206323,1386
1437229572,1393
1437233541,1386
1437260296,1386
1437316106,1384
1437392917,1411
1437441847,1393
1437449766,1392
1447204961,1383
1447212964,1394
1447242565,1393
1447245725,1393
1447256490,1389
1447284864,1394
1447288055,1399
1447296959,1389
1447307251,1389
1447342860,1386
1447358395,1386
1447366075,1389
1447382221,1384
1447440177,1411
1447562210,1386
1447571658,1389
1447639398,1394
1447679881,1407
1457310286,1394
1457317257,1394
1457330649,1392
1457339707,1386
1457346132,1393
1457355257,1383
1457391229,1399
1457428195,1392
1457435562,1386
1457437782,1399
1457448557,1393
1457455693,1399
1457465668,1392
1457640922,1398
1457746331,1384
1457795239,1389
1467406314,1384
1467418087,1384
1467418871,1394
1467428680,1384
1467447664,1398
1467456228,1383
1467491670,1386
1467494591,1383
1467498279,1389
1467501999,1398
1467544874,1386
1467545541,1392
1467549899,1386
1467645903,1429
1467660852,1386
1467763458,1389
1467764639,1389
1477548154,1398
1477548675,1393
1477595593,1392
1477598712,1383
1477614949,1386
1477640589,1386
1477963999,1407
1487067963,1384
1487096459,1394
1487600698,1394
1487608964,1394
1487635777,1392
1487644522,1407
1487672291,1399
1487674016,1389
1487678835,1386
1487701280,1386
1487723342,1389
1487738597,1386
1487749446,1399
1487778635,1389
1487854311,1393
1487881041,1386
1487947396,1386
1497067235,1393
1497070932,1386
1497175632,1383
1497724124,1393
1497730501,1393
1497732762,1384
1497738462,1399
1497758445,1429
1497789556,1383
1497791602,1393
1497793731,1411
1497794291,1411
1497802219,1386
1497847800,1386
1497893556,1394
1508002015,1389
1508008053,1384
1508039751,1386
1508182155,1386
1508247016,1411
1508276213,1411
1508821026,1399
1508822982,1386
1508830407,1393
1508838400,1389
1508839622,1386
1508862939,1383
1508884875,1392
1508890286,1411
1508913302,1386
1508916586,1389
1508935776,1389
1508961996,1386
1518014323,1393
1518054626,1386
1518066950,1386
1518068832,1386
1518143122,1399
1518161009,1404
1518178441,1411
1518346469,1411
1518398437,1394
1518914050,1394
1518919000,1394
1518952852,1393
1518959311,1386
1518974732,1393
1518976315,1389
1518992940,1386
1528005667,1411
1528055381,1411
1528061223,1394
1528090214,1394
1528105616,1394
1528109832,1386
1528115482,1404
1528122595,1386
1528155660,1386
1528174752,1386
1528212156,1386
1528295607,1386
1528404944,1383
1528487113,1411
1538103692,1383
1538104526,1392
1538112495,1383
1538114434,1389
1538147319,1399
1538150156,1383
1538150289,1383
1538256672,1386
1538268974,1386
1538324496,1383
1538363023,1411
1538385091,1393
1548225444,1384
1548251242,1383
1548251705,1392
1548286396,1429
1548317498,1399
1548332505,1384
1548366222,1392
1548378805,1399
1548460066,1386
1548464027,1386
1548557150,1384
1548571052,1389
1548581598,1389
1558309971,1411
1558315168,1411
1558355941,1389
1558384099,1394
1558386771,1392
1558408633,1386
1558448423,1394
1558458687,1386
1558461970,1393
1558565093,1386
1558652388,1386
1558653923,1384
1568406411,1383
1568406783,1394
1568410363,1398
1568415164,1394
1568448736,1389
1568453207,1407
1568455517,1384
1568465623,1386
1568488708,1411
1568551455,1404
1568559698,1386
1578501904,1393
1578530796,1404
1578531174,1384
1578531851,1384
1578555611,1393
1578591756,1384
1578597704,1399
1578597902,1394
1578604906,1383
1578615522,1389
1578650602,1386
1578655791,1386
1578677274,1393
1578692695,1393
1578728283,1384
1578766697,1393
1578857017,1384
1588655021,1411
1588655153,1383
1588655377,1407
1588684104,1389
1588738744,1389
1588788301,1392
1588789044,1411
1588807168,1386
1588822803,1386
1588899082,1393
1588928980,1394
1598007049,1386
1598021073,1384
1598022493,1386
1598718330,1392
1598719536,1411
1598723645,1398
1598736266,1394
1598738205,1386
1598750523,1386
1598750697,1393
1598812455,1411
1598833808,1386
1598863011,1386
1598871642,1383
1598887473,1394
1598926248,1399
1598938060,1386
1598973273,1394
1609295351,1383
1609840131,1407
1609844489,1394
1609848738,1383
1609963727,1386
1609968015,1386
1609970797,1411
1619004066,1386
1619024429,1386
1619051729,1386
1619064755,1386
1619075207,1411
1619180403,1392
1619199486,1386
1619254141,1383
1619269008,1383
1619906856,1394
1619916970,1411
1619945292,1392
1619969482,1394
1629025648,1411
1629039292,1384
1629040522,1389
1629064738,1411
1629068556,1386
1629094438,1389
1629160056,1386
1629176573,1386
1629202593,1392
1639112048,1393
1639123615,1407
1639125560,1429
1639151400,1394
1639186349,1383
1639201130,1411
1639226517,1386
1639249774,1393
1639261068,1386
1639266737,1386
1639278062,1386
1639314776,1383
1639343346,1386
1639362171,1386
1639497779,1429
1649212598,1389
1649217969,1386
1649218819,1411
1649262338,1383
1649274515,1383
1649278474,1411
1649293390,1394
1649327446,1386
1649327537,1386
1649362062,1386
1649368366,1386
1649426016,1394
1649480237,1429
1649566258,1411
1649659582,1393
1649680406,1386
1659342384,1411
1659362002,1386
1659375228,1411
1659425940,1386
1659428456,1386
1659428548,1389
1659466381,1386
1659473452,1394
1659474336,1384
1659514354,1386
1659530194,1386
1659570760,1386
1659588929,1394
1659631299,1384
1659639847,1389
1659647899,1386
1659710077,1383
1659714798,1393
1669433090,1399
1669443875,1394
1669463337,1383
1669470555,1392
1669473716,1386
1669529525,1386
1669529616,1386
1669554556,1386
1669556148,1398
1669567897,1389
1669615639,1386
1669657763,1386
1669793865,1389
1669799532,1394
1679511554,1386
1679515431,1411
1679517445,1394
1679521090,1383
1679539886,1393
1679546717,1392
1679557565,1389
1679558738,1389
1679568364,1393
1679576839,1383
1679620470,1411
1679657787,1386
1679663785,1394
1679665095,1399
1679667521,1389
1679689285,1389
1679702716,1411
1679832661,1389
1679832950,1404
1679835441,1386
1679924005,1407
1689647489,1398
